datetime,instrument,score,return,signal,pos_change,strat_ret,cum_ret,nav
2025-10-01 10:45:00,BTCUSDT,0.44076722542390867,0.0009378195,-1,0.0,-0.0009378194808959961,0.9816710661181542,0.9816710661181542
2025-10-01 11:00:00,BTCUSDT,0.46568405352028824,-0.0004976392,-1,0.0,0.0004976391792297363,0.9821595841017708,0.9821595841017708
2025-10-01 11:15:00,BTCUSDT,0.5121229086395501,0.0021395683,1,2.0,0.0011395683288574219,0.9832788220576971,0.9832788220576971
2025-10-01 11:30:00,BTCUSDT,0.4313209920647083,0.0017445087,-1,2.0,-0.002744508743286133,0.9805802047334716,0.9805802047334716
2025-10-01 11:45:00,BTCUSDT,0.4182864492386096,-0.0010415912,-1,0.0,0.0010415911674499512,0.9816015684136983,0.9816015684136983
2025-10-01 12:00:00,BTCUSDT,0.4969420472322931,-0.00023931265,-1,0.0,0.00023931264877319336,0.9818364780850752,0.9818364780850752
2025-10-01 12:15:00,BTCUSDT,0.5066023364159644,-0.0014718175,1,2.0,-0.0024718174934387207,0.9794095575028483,0.9794095575028483
2025-10-01 12:30:00,BTCUSDT,0.513266175910921,-0.00036078691,1,0.0,-0.00036078691482543945,0.9790561993502463,0.9790561993502463
2025-10-01 12:45:00,BTCUSDT,0.49264492416993544,0.0010414124,-1,2.0,-0.002041412353515625,0.9770575419301067,0.9770575419301067
2025-10-01 13:00:00,BTCUSDT,0.5079972229787937,0.000860095,1,2.0,-0.0001399049758911133,0.9769208467182587,0.9769208467182587
2025-10-01 13:15:00,BTCUSDT,0.49980907090899523,-0.0009906292,0,1.0,-0.0005,0.9764323862948997,0.9764323862948997
2025-10-01 13:30:00,BTCUSDT,0.4874776407145393,0.00242877,-1,1.0,-0.002928770065307617,0.9735726403511223,0.9735726403511223
2025-10-01 13:45:00,BTCUSDT,0.46810166098401806,0.0031610727,-1,0.0,-0.0031610727310180664,0.9704951064260432,0.9704951064260432
2025-10-01 14:00:00,BTCUSDT,0.44687345608218404,-0.000397861,-1,0.0,0.0003978610038757324,0.9708812285833424,0.9708812285833424
2025-10-01 14:15:00,BTCUSDT,0.48065702679948813,0.0015108585,-1,0.0,-0.0015108585357666016,0.9694143643919216,0.9694143643919216
2025-10-01 14:30:00,BTCUSDT,0.4534645799964138,-0.00014156103,-1,0.0,0.00014156103134155273,0.9695515956891423,0.9695515956891423
2025-10-01 14:45:00,BTCUSDT,0.45943778657272216,-0.00044691563,-1,0.0,0.0004469156265258789,0.9699849034479788,0.9699849034479788
2025-10-01 15:00:00,BTCUSDT,0.49860660677835644,0.002256155,-1,0.0,-0.002256155014038086,0.9677964671445234,0.9677964671445234
2025-10-01 15:15:00,BTCUSDT,0.487956567119037,-0.00021535158,-1,0.0,0.00021535158157348633,0.9680048836443642,0.9680048836443642
2025-10-01 15:30:00,BTCUSDT,0.4967328054984543,-0.00055861473,-1,0.0,0.0005586147308349609,0.9685456254318882,0.9685456254318882
2025-10-01 15:45:00,BTCUSDT,0.5062888258546143,0.0032675266,1,2.0,0.002267526626586914,0.9707418284266194,0.9707418284266194
2025-10-01 16:00:00,BTCUSDT,0.42342113157778904,0.0006080866,-1,2.0,-0.0016080865859985352,0.9691807915138588,0.9691807915138588
2025-10-01 16:15:00,BTCUSDT,0.4290198161420691,7.390976e-05,-1,0.0,-7.390975952148438e-05,0.9691091595946252,0.9691091595946252
2025-10-01 16:30:00,BTCUSDT,0.4950544712047821,-0.002971232,-1,0.0,0.0029712319374084473,0.9719886076804478,0.9719886076804478
2025-10-01 16:45:00,BTCUSDT,0.5153990641905702,-0.0018734932,1,2.0,-0.002873493194580078,0.9691956050310687,0.9691956050310687
2025-10-01 17:00:00,BTCUSDT,0.5220447760031128,0.00078880787,1,0.0,0.0007888078689575195,0.9699601141508762,0.9699601141508762
2025-10-01 17:15:00,BTCUSDT,0.5155729872113339,-0.002030611,1,0.0,-0.002030611038208008,0.96799050243646,0.96799050243646
2025-10-01 17:30:00,BTCUSDT,0.5241992630170588,-0.003244698,1,0.0,-0.0032446980476379395,0.9648496655430724,0.9648496655430724
2025-10-01 17:45:00,BTCUSDT,0.544767481950874,0.0023806095,1,0.0,0.0023806095123291016,0.9671465958348318,0.9671465958348318
2025-10-01 18:00:00,BTCUSDT,0.5110191521891913,-0.00023245811,1,0.0,-0.00023245811462402344,0.9669217747605989,0.9669217747605989
2025-10-01 18:15:00,BTCUSDT,0.5039592958553224,0.00038552284,0,1.0,-0.0005,0.9664383138732187,0.9664383138732187
2025-10-01 18:30:00,BTCUSDT,0.5162857731600173,0.0013867617,1,1.0,0.0008867616653442383,0.9672953143218814,0.9672953143218814
2025-10-01 18:45:00,BTCUSDT,0.4899285870546758,0.0013474226,-1,2.0,-0.0023474225997924805,0.9650246634403689,0.9650246634403689
2025-10-01 19:00:00,BTCUSDT,0.479484241830928,0.0005930662,-1,0.0,-0.0005930662155151367,0.9644523399153435,0.9644523399153435
2025-10-01 19:15:00,BTCUSDT,0.46857109970005134,0.0005620718,-1,0.0,-0.0005620718002319336,0.9639102484524094,0.9639102484524094
2025-10-01 19:30:00,BTCUSDT,0.479484241830928,-0.0009506941,-1,0.0,0.0009506940841674805,0.9648266322232815,0.9648266322232815
2025-10-01 19:45:00,BTCUSDT,0.5089464863973087,-0.0018879771,1,2.0,-0.002887977123260498,0.9620402349815081,0.9620402349815081
2025-10-01 20:00:00,BTCUSDT,0.5750632197824509,0.0016363859,1,0.0,0.0016363859176635742,0.9636145040742576,0.9636145040742576
2025-10-01 20:15:00,BTCUSDT,0.5170842165088548,-0.000236094,1,0.0,-0.00023609399795532227,0.963387000473503,0.963387000473503
2025-10-01 20:30:00,BTCUSDT,0.4993486840054256,0.001347661,0,1.0,-0.0005,0.9629053069732663,0.9629053069732663
2025-10-01 20:45:00,BTCUSDT,0.5033494606686431,0.0004222393,0,0.0,0.0,0.9629053069732663,0.9629053069732663
2025-10-01 21:00:00,BTCUSDT,0.5017719152370775,-0.00076156855,0,0.0,-0.0,0.9629053069732663,0.9629053069732663
2025-10-01 21:15:00,BTCUSDT,0.5067664464998586,-0.0010201931,1,1.0,-0.001520193099975586,0.9614415049696757,0.9614415049696757
2025-10-01 21:30:00,BTCUSDT,0.49980224481554364,0.0016051531,0,1.0,-0.0005,0.960960784217191,0.960960784217191
2025-10-01 21:45:00,BTCUSDT,0.4868734313109053,0.0023454428,-1,1.0,-0.002845442771911621,0.9582264252996497,0.9582264252996497
2025-10-01 22:00:00,BTCUSDT,0.4982756624099821,-0.00018680096,-1,0.0,0.00018680095672607422,0.958405422912656,0.958405422912656
2025-10-01 22:15:00,BTCUSDT,0.4767611587047788,-0.001306057,-1,0.0,0.0013060569763183594,0.9596571550013924,0.9596571550013924
2025-10-01 22:30:00,BTCUSDT,0.4963065821543904,0.0007890463,-1,0.0,-0.0007890462875366211,0.9588999410859306,0.9588999410859306
2025-10-01 22:45:00,BTCUSDT,0.5063346831348371,0.0017783642,1,2.0,0.0007783641815185547,0.9596463144537323,0.9596463144537323
2025-10-01 23:00:00,BTCUSDT,0.46824415253244994,0.0034519434,-1,2.0,-0.004451943397521973,0.9553740233801437,0.9553740233801437
2025-10-01 23:15:00,BTCUSDT,0.46395894103079693,-0.00040996075,-1,0.0,0.0004099607467651367,0.9557656892282086,0.9557656892282086
2025-10-01 23:30:00,BTCUSDT,0.46357227781032145,0.0024420023,-1,0.0,-0.002442002296447754,0.9534317072202473,0.9534317072202473
2025-10-01 23:45:00,BTCUSDT,0.4205007450943738,0.004783511,-1,0.0,-0.004783511161804199,0.9488709560067412,0.9488709560067412
2025-10-02 00:00:00,BTCUSDT,0.48257800864207734,-0.0018561482,-1,0.0,0.0018561482429504395,0.9506322011645199,0.9506322011645199
2025-10-02 00:15:00,BTCUSDT,0.47289932143558927,-0.002926886,-1,0.0,0.0029268860816955566,0.9534145933229199,0.9534145933229199
2025-10-02 00:30:00,BTCUSDT,0.5063421923178684,-0.0012939572,1,2.0,-0.002293957233428955,0.95122750102011,0.95122750102011
2025-10-02 00:45:00,BTCUSDT,0.5251624613848304,0.0021529198,1,0.0,0.0021529197692871094,0.9532754175121457,0.9532754175121457
2025-10-02 01:00:00,BTCUSDT,0.4696671743403861,-0.0016670227,-1,2.0,0.000667022705078125,0.9539112738598192,0.9539112738598192
2025-10-02 01:15:00,BTCUSDT,0.5017723490468027,0.0018672943,0,1.0,-0.0005,0.9534343182228894,0.9534343182228894
2025-10-02 01:30:00,BTCUSDT,0.48240684290315733,-0.0008249283,-1,1.0,0.00032492828369140624,0.953744115999522,0.953744115999522
2025-10-02 01:45:00,BTCUSDT,0.5112593948214931,0.0007312298,1,2.0,-0.00026877021789550783,0.9534877779856483,0.9534877779856483
2025-10-02 02:00:00,BTCUSDT,0.49192985834828845,-0.0014570355,-1,2.0,0.0004570355415344238,0.9539235557886065,0.9539235557886065
2025-10-02 02:15:00,BTCUSDT,0.5088174777845849,0.0011342764,1,2.0,0.00013427639007568357,0.9540516452000861,0.9540516452000861
2025-10-02 02:30:00,BTCUSDT,0.48010353310300363,0.00060522556,-1,2.0,-0.0016052255630493164,0.9525201771107417,0.9525201771107417
2025-10-02 02:45:00,BTCUSDT,0.5193554681300402,0.0010750294,1,2.0,7.502937316894529e-05,0.9525916441025611,0.9525916441025611
2025-10-02 03:00:00,BTCUSDT,0.49236691210091194,0.00057816505,-1,2.0,-0.001578165054321289,0.9510882972588001,0.9510882972588001
2025-10-02 03:15:00,BTCUSDT,0.4963751896733238,0.00030112267,-1,0.0,-0.00030112266540527344,0.9508019030156938,0.9508019030156938
2025-10-02 03:30:00,BTCUSDT,0.5023651082798034,-0.0019549131,0,1.0,-0.0005,0.950326502064186,0.950326502064186
2025-10-02 03:45:00,BTCUSDT,0.511163542966458,0.001373291,1,1.0,0.000873291015625,0.9511564136603491,0.9511564136603491
2025-10-02 04:00:00,BTCUSDT,0.4788655498939265,-0.0028175712,-1,2.0,0.0018175711631774902,0.9528852081294895,0.9528852081294895
2025-10-02 04:15:00,BTCUSDT,0.5060801611555644,0.00022697449,1,2.0,-0.0007730255126953125,0.9521486035529354,0.9521486035529354
2025-10-02 04:30:00,BTCUSDT,0.5263472437685905,0.0005465746,1,0.0,0.000546574592590332,0.9526690237880078,0.9526690237880078
2025-10-02 04:45:00,BTCUSDT,0.4970301336402292,-0.0011819005,-1,2.0,0.00018190050125122068,0.9528423147609614,0.9528423147609614
2025-10-02 05:00:00,BTCUSDT,0.5278705192370109,0.001042366,1,2.0,4.236602783203123e-05,0.9528826829049882,0.9528826829049882
2025-10-02 05:15:00,BTCUSDT,0.4978834834265475,-0.0015286803,-1,2.0,0.0005286803245544433,0.9533864532310489,0.9533864532310489
2025-10-02 05:30:00,BTCUSDT,0.5302350700481894,-0.00075238943,1,2.0,-0.0017523894309997559,0.9517157488867485,0.9517157488867485
2025-10-02 05:45:00,BTCUSDT,0.5396410143696301,0.00044441223,1,0.0,0.0004444122314453125,0.9521387030064129,0.9521387030064129
2025-10-02 06:00:00,BTCUSDT,0.4988117739617277,0.00025510788,0,1.0,-0.0005,0.9516626336549098,0.9516626336549098
2025-10-02 06:15:00,BTCUSDT,0.4993486840054256,0.001583457,0,0.0,0.0,0.9516626336549098,0.9516626336549098
2025-10-02 06:30:00,BTCUSDT,0.47909074543000146,0.0,-1,1.0,-0.0005,0.9511868023380824,0.9511868023380824
2025-10-02 06:45:00,BTCUSDT,0.48227657001386864,9.357929e-05,-1,0.0,-9.357929229736328e-05,0.951097790950277,0.951097790950277
2025-10-02 07:00:00,BTCUSDT,0.5028231160341167,-0.0011744499,0,1.0,-0.0005,0.950622242054802,0.950622242054802
2025-10-02 07:15:00,BTCUSDT,0.49934137231326153,-0.00042033195,0,0.0,-0.0,0.950622242054802,0.950622242054802
2025-10-02 07:30:00,BTCUSDT,0.5160888746075231,0.00018668175,1,1.0,-0.0003133182525634766,0.9503243947550735,0.9503243947550735
2025-10-02 07:45:00,BTCUSDT,0.49619121883425465,-0.0011288524,-1,2.0,0.00012885236740112303,0.9504468463031368,0.9504468463031368
2025-10-02 08:00:00,BTCUSDT,0.5577701190263609,0.002366662,1,2.0,0.0013666620254516601,0.9517457859151897,0.9517457859151897
2025-10-02 08:15:00,BTCUSDT,0.49093442066212595,-9.101629e-05,-1,2.0,-0.0009089837074279785,0.9508806645021796,0.9508806645021796
2025-10-02 08:30:00,BTCUSDT,0.49995921841953384,0.00047051907,0,1.0,-0.0005,0.9504052241699286,0.9504052241699286
2025-10-02 08:45:00,BTCUSDT,0.47941685276112195,-0.0006093979,-1,1.0,0.00010939788818359374,0.9505091964943715,0.9505091964943715
2025-10-02 09:00:00,BTCUSDT,0.5002461155566805,0.00065362453,0,1.0,-0.0005,0.9500339418961243,0.9500339418961243
2025-10-02 09:15:00,BTCUSDT,0.46536468728617286,0.00042307377,-1,1.0,-0.0009230737686157227,0.9491569904850655,0.9491569904850655
2025-10-02 09:30:00,BTCUSDT,0.4336885794991893,0.001032114,-1,0.0,-0.001032114028930664,0.9481773522395283,0.9481773522395283
2025-10-02 09:45:00,BTCUSDT,0.44578479599798776,-0.0009544492,-1,0.0,0.0009544491767883301,0.9490823393328226,0.9490823393328226
2025-10-02 10:00:00,BTCUSDT,0.5004487780008607,-0.0011415482,0,1.0,-0.0005,0.9486077981631562,0.9486077981631562
2025-10-02 10:15:00,BTCUSDT,0.5131954718449762,0.0012382269,1,1.0,0.0007382268905639648,0.949308085948359,0.949308085948359
2025-10-02 10:30:00,BTCUSDT,0.5423112640856504,-0.0011448264,1,0.0,-0.0011448264122009277,0.9482212929782494,0.9482212929782494
2025-10-02 10:45:00,BTCUSDT,0.5147072072277044,-0.0003786683,1,0.0,-0.00037866830825805664,0.9478622316253831,0.9478622316253831
2025-10-02 11:00:00,BTCUSDT,0.5009179437781762,0.00089097023,0,1.0,-0.0005,0.9473883005095705,0.9473883005095705
2025-10-02 11:15:00,BTCUSDT,0.5039799579660943,0.00060355663,0,0.0,0.0,0.9473883005095705,0.9473883005095705
2025-10-02 11:30:00,BTCUSDT,0.4822489893521744,7.069111e-05,-1,1.0,-0.0005706911087036133,0.9468476344299799,0.9468476344299799
2025-10-02 11:45:00,BTCUSDT,0.5135751731893209,0.00075638294,1,2.0,-0.000243617057800293,0.9466169661950948,0.9466169661950948
2025-10-02 12:00:00,BTCUSDT,0.4427227965034366,0.0020041466,-1,2.0,-0.0030041465759277344,0.9437731900773847,0.9437731900773847
2025-10-02 12:15:00,BTCUSDT,0.432640830326101,0.00095176697,-1,0.0,-0.0009517669677734375,0.9428749379299989,0.9428749379299989
2025-10-02 12:30:00,BTCUSDT,0.4678942731079093,0.0017027855,-1,0.0,-0.0017027854919433594,0.9412694241649747,0.9412694241649747
2025-10-02 12:45:00,BTCUSDT,0.41901972496425394,-0.0025100708,-1,0.0,0.00251007080078125,0.9436320770622394,0.9436320770622394
2025-10-02 13:00:00,BTCUSDT,0.490718135431723,0.0004518032,-1,0.0,-0.00045180320739746094,0.9432057410632195,0.9432057410632195
2025-10-02 13:15:00,BTCUSDT,0.5148015456800733,0.0032691956,1,2.0,0.002269195556640625,0.9453460593398382,0.9453460593398382
2025-10-02 13:30:00,BTCUSDT,0.4261616931112135,0.00046777725,-1,2.0,-0.0014677772521972656,0.9439585018984848,0.9439585018984848
2025-10-02 13:45:00,BTCUSDT,0.47588089499820135,-0.0014888048,-1,0.0,0.001488804817199707,0.9453638718633479,0.9453638718633479
2025-10-02 14:00:00,BTCUSDT,0.5107096666739335,0.0021913052,1,2.0,0.001191305160522461,0.9464900887224703,0.9464900887224703
2025-10-02 14:15:00,BTCUSDT,0.42626553425483604,-0.005789757,-1,2.0,0.004789756774902344,0.9510235460373068,0.9510235460373068
2025-10-02 14:30:00,BTCUSDT,0.5565545735947718,-0.0015342236,1,2.0,-0.0025342235565185547,0.9486134397641353,0.9486134397641353
2025-10-02 14:45:00,BTCUSDT,0.545800169807473,0.0030328035,1,0.0,0.0030328035354614258,0.9514903979580381,0.9514903979580381
2025-10-02 15:00:00,BTCUSDT,0.5037701196232167,0.0021035671,0,1.0,-0.0005,0.9510146527590592,0.9510146527590592
2025-10-02 15:15:00,BTCUSDT,0.49935520557019447,0.0017356873,0,0.0,0.0,0.9510146527590592,0.9510146527590592
2025-10-02 15:30:00,BTCUSDT,0.4663066507574004,0.0024175644,-1,1.0,-0.0029175643920898438,0.9482400062718137,0.9482400062718137
2025-10-02 15:45:00,BTCUSDT,0.42342113157778904,0.0017375946,-1,0.0,-0.0017375946044921875,0.9465923495531522,0.9465923495531522
2025-10-02 16:00:00,BTCUSDT,0.43220981946575365,-0.0010117888,-1,0.0,0.0010117888450622559,0.9475501011332513,0.9475501011332513
2025-10-02 16:15:00,BTCUSDT,0.4572546049039296,-0.0019122362,-1,0.0,0.001912236213684082,0.9493620407509183,0.9493620407509183
2025-10-02 16:30:00,BTCUSDT,0.5149232921356043,-0.00032156706,1,2.0,-0.0013215670585632324,0.9481073951512116,0.9481073951512116
2025-10-02 16:45:00,BTCUSDT,0.539748439830569,0.00060904026,1,0.0,0.0006090402603149414,0.948684830725961,0.948684830725961
2025-10-02 17:00:00,BTCUSDT,0.4949646255305713,-0.0031419396,-1,2.0,0.002141939640045166,0.9507168563708026,0.9507168563708026
2025-10-02 17:15:00,BTCUSDT,0.5436589235577545,0.0012731552,1,2.0,0.00027315521240234373,0.9509765496356392,0.9509765496356392
2025-10-02 17:30:00,BTCUSDT,0.5130554693887764,0.002731204,1,0.0,0.0027312040328979492,0.9535738606231954,0.9535738606231954
2025-10-02 17:45:00,BTCUSDT,0.49130528237964727,0.0017660856,-1,2.0,-0.0027660856246948242,0.9509361936752408,0.9509361936752408
2025-10-02 18:00:00,BTCUSDT,0.47903490243928704,0.00018656254,-1,0.0,-0.00018656253814697266,0.950758784605333,0.950758784605333
2025-10-02 18:15:00,BTCUSDT,0.4597962820785872,-0.000590384,-1,0.0,0.0005903840065002441,0.9513200973858036,0.9513200973858036
2025-10-02 18:30:00,BTCUSDT,0.4928274654221915,0.003576517,-1,0.0,-0.003576517105102539,0.9479176847850754,0.9479176847850754
2025-10-02 18:45:00,BTCUSDT,0.42332670189517185,0.004369855,-1,0.0,-0.004369854927062988,0.9437754220197673,0.9437754220197673
2025-10-02 19:00:00,BTCUSDT,0.42519935988229995,-0.0024456978,-1,0.0,0.002445697784423828,0.9460836114783947,0.9460836114783947
2025-10-02 19:15:00,BTCUSDT,0.467824542390222,-0.00022041798,-1,0.0,0.00022041797637939453,0.9462921453135225,0.9462921453135225
2025-10-02 19:30:00,BTCUSDT,0.5135220344107595,0.0010143518,1,2.0,1.4351844787597635e-05,0.9463057263515158,0.9463057263515158
2025-10-02 19:45:00,BTCUSDT,0.46664982652988696,-0.0012972951,-1,2.0,0.00029729509353637693,0.9465870584009456,0.9465870584009456
2025-10-02 20:00:00,BTCUSDT,0.5065602239879837,-0.0010511875,1,2.0,-0.002051187515258789,0.944645430844648,0.944645430844648
2025-10-02 20:15:00,BTCUSDT,0.473975029619263,-0.0005186796,-1,2.0,-0.0004813203811645508,0.9441907537458085,0.9441907537458085
2025-10-02 20:30:00,BTCUSDT,0.5089907898130805,0.0013027191,1,2.0,0.0003027191162109375,0.944476578336317,0.944476578336317
2025-10-02 20:45:00,BTCUSDT,0.48771842582738967,0.0008391142,-1,2.0,-0.0018391141891479492,0.9427395780597808,0.9427395780597808
2025-10-02 21:00:00,BTCUSDT,0.4594569128258983,-0.002423346,-1,0.0,0.0024233460426330566,0.9450241622855056,0.9450241622855056
2025-10-02 21:15:00,BTCUSDT,0.5136385982449888,-0.0016302466,1,2.0,-0.002630246639251709,0.9425385156586424,0.9425385156586424
2025-10-02 21:30:00,BTCUSDT,0.5259166654134769,-0.0008817911,1,0.0,-0.0008817911148071289,0.9417073935701712,0.9417073935701712
2025-10-02 21:45:00,BTCUSDT,0.5220447760031128,0.002221346,1,0.0,0.002221345901489258,0.9437992514292805,0.9437992514292805
2025-10-02 22:00:00,BTCUSDT,0.5052599527871819,-0.00070780516,1,0.0,-0.0007078051567077637,0.9431312254522218,0.9431312254522218
2025-10-02 22:15:00,BTCUSDT,0.5118095980891464,-0.0013717413,1,0.0,-0.0013717412948608398,0.9418374934037963,0.9418374934037963
2025-10-02 22:30:00,BTCUSDT,0.5088174777845849,0.00072431564,1,0.0,0.0007243156433105469,0.9425196810337251,0.9425196810337251
2025-10-02 22:45:00,BTCUSDT,0.5134777020733858,0.0018559694,1,0.0,0.0018559694290161133,0.9442689687479697,0.9442689687479697
2025-10-02 23:00:00,BTCUSDT,0.488548111399946,0.0006659031,-1,2.0,-0.001665903091430664,0.9426959081537905,0.9426959081537905
2025-10-02 23:15:00,BTCUSDT,0.4919410777773175,-0.0017932057,-1,0.0,0.001793205738067627,0.9443863558655446,0.9443863558655446
2025-10-02 23:30:00,BTCUSDT,0.4999014588144154,0.0015403032,0,1.0,-0.0005,0.943914162687612,0.943914162687612
2025-10-02 23:45:00,BTCUSDT,0.5042119800512582,-0.0030651689,0,0.0,-0.0,0.943914162687612,0.943914162687612
2025-10-03 00:00:00,BTCUSDT,0.5557732158069727,0.0011188984,1,1.0,0.0006188983917236328,0.9444983496448246,0.9444983496448246
2025-10-03 00:15:00,BTCUSDT,0.5143723119967301,-0.00072437525,1,0.0,-0.0007243752479553223,0.9438141784186073,0.9438141784186073
2025-10-03 00:30:00,BTCUSDT,0.5278705192370109,-0.00051760674,1,0.0,-0.0005176067352294922,0.9433256538430527,0.9433256538430527
2025-10-03 00:45:00,BTCUSDT,0.5357969340378003,0.0007327795,1,0.0,0.0007327795028686523,0.9440169035467191,0.9440169035467191
2025-10-03 01:00:00,BTCUSDT,0.5052480414872143,-0.0008620024,1,0.0,-0.0008620023727416992,0.9432031587359535,0.9432031587359535
