datetime,instrument,label,pred,signal,strategy_opt_return,net_return,cum_ret
2025-10-01 00:00:00,ETHUSDT,0.0010946989,-1.3342820461827152e-05,-1,-0.0010946989059448242,-0.0010946989059448242,0.9989053010940552
2025-10-01 00:10:00,ETHUSDT,0.0012284517,-0.00011156160102618466,-1,-0.0012284517288208008,-0.0012284517288208008,0.9976781941499979
2025-10-01 00:20:00,ETHUSDT,-0.00089228153,-0.0002682317934495593,-1,0.0008922815322875977,0.0008922815322875977,0.998568403977804
2025-10-01 00:30:00,ETHUSDT,-0.00045120716,-0.00014594585541260346,-1,0.00045120716094970703,0.00045120716094970703,0.9990189651923769
2025-10-01 00:40:00,ETHUSDT,-0.0011378527,-0.00017128102488524004,-1,0.001137852668762207,0.001137852668762207,1.000155701588065
2025-10-01 00:50:00,ETHUSDT,0.0015304089,-0.00017879404809580118,-1,-0.0015304088592529297,-0.0015304088592529297,0.9986250544417224
2025-10-01 01:00:00,ETHUSDT,-0.0004093051,-0.00037797298652063885,-1,0.0004093050956726074,0.0004093050956726074,0.9990337967651718
2025-10-01 01:10:00,ETHUSDT,0.00012791157,-0.00046303927605189185,-1,-0.00012791156768798828,-0.00012791156768798828,0.9989060087860543
2025-10-01 01:20:00,ETHUSDT,-7.671118e-05,-0.0006077521185275413,-1,7.671117782592773e-05,7.671117782592773e-05,0.9989826360425257
2025-10-01 01:30:00,ETHUSDT,-2.104044e-05,-0.0006231559673466146,-1,2.104043960571289e-05,2.104043960571289e-05,0.9990036550763465
2025-10-01 01:40:00,ETHUSDT,-0.0010959506,-0.0004962942149649923,-1,0.0010959506034851074,0.0010959506034851074,1.0000985137350111
2025-10-01 01:50:00,ETHUSDT,-0.0015583634,-0.0004790131881313762,-1,0.0015583634376525879,0.0015583634376525879,1.0016570306928665
2025-10-01 02:00:00,ETHUSDT,0.001385808,-0.00027563020257367264,-1,-0.001385807991027832,-0.001385807991027832,1.0002689263754632
2025-10-01 02:10:00,ETHUSDT,0.00094127655,-0.0003306536540718288,-1,-0.0009412765502929688,-0.0009412765502929688,0.9993273966910792
2025-10-01 02:20:00,ETHUSDT,4.196167e-05,-0.0007401237789184994,-1,-4.1961669921875e-05,-4.1961669921875e-05,0.9992854632447153
2025-10-01 02:30:00,ETHUSDT,-0.00015127659,-0.0008441959094770887,-1,0.0001512765884399414,0.0001512765884399414,0.9994366317404726
2025-10-01 02:40:00,ETHUSDT,0.00068438053,-0.0009505061671821107,-1,-0.0006843805313110352,-0.0006843805313110352,0.9987526367674303
2025-10-01 02:50:00,ETHUSDT,-0.0010771751,-0.0007515403816696548,-1,0.0010771751403808594,0.0010771751403808594,0.9998284682791461
2025-10-01 03:00:00,ETHUSDT,3.2663345e-05,-0.0006251375516529143,-1,-3.266334533691406e-05,-3.266334533691406e-05,0.9997958105366089
2025-10-01 03:10:00,ETHUSDT,-0.0018001199,-0.0008417408642228176,-1,0.0018001198768615723,0.0018001198768615723,1.0015955628479587
2025-10-01 03:20:00,ETHUSDT,-0.002311945,-0.0006501649148172542,-1,0.0023119449615478516,0.0023119449615478516,1.0039111966629937
2025-10-01 03:30:00,ETHUSDT,0.00012624264,-0.0005616727484679575,-1,-0.00012624263763427734,-0.00012624263763427734,1.0037844602655763
2025-10-01 03:40:00,ETHUSDT,2.3841858e-06,-0.00036859827706402644,-1,-2.384185791015625e-06,-2.384185791015625e-06,1.0037820670569289
2025-10-01 03:50:00,ETHUSDT,-0.0012485981,-0.0004494880714517433,-1,0.0012485980987548828,0.0012485980987548828,1.0050353874374203
2025-10-01 04:00:00,ETHUSDT,-0.0009549856,0.0001415008267398593,1,-0.0009549856185913086,-0.0014549856185913086,1.0035730754025236
2025-10-01 04:10:00,ETHUSDT,0.0017129183,0.00016833267985957265,1,0.0017129182815551758,0.0017129182815551758,1.005292114070257
2025-10-01 04:20:00,ETHUSDT,-0.00256145,-0.0002172612397112749,-1,0.0025614500045776367,0.0020614500045776367,1.007364473503409
2025-10-01 04:30:00,ETHUSDT,-0.0015079975,0.00011147445837972273,1,-0.0015079975128173828,-0.002007997512817383,1.0053416881461137
2025-10-01 04:40:00,ETHUSDT,0.003156662,0.00027896757369600105,1,0.0031566619873046875,0.0031566619873046875,1.0085152120373373
2025-10-01 04:50:00,ETHUSDT,-0.0006952882,-6.969429956100344e-05,-1,0.0006952881813049316,0.00019528818130493163,1.0087121631389144
2025-10-01 05:00:00,ETHUSDT,0.0045547485,-6.375044663589852e-05,-1,-0.00455474853515625,-0.00455474853515625,1.0041177328914632
2025-10-01 05:10:00,ETHUSDT,-0.00029850006,-0.0006723049260046513,-1,0.00029850006103515625,0.00029850006103515625,1.0044174620960178
2025-10-01 05:20:00,ETHUSDT,-0.001455903,-0.000717361382994849,-1,0.0014559030532836914,0.0014559030532836914,1.0058797965458548
2025-10-01 05:30:00,ETHUSDT,-0.0010935068,-6.395113157731797e-05,-1,0.0010935068130493164,0.0010935068130493164,1.0069797329564865
2025-10-01 05:40:00,ETHUSDT,-0.001349628,0.00011617154941937069,1,-0.00134962797164917,-0.00184962797164917,1.0051171950755264
2025-10-01 05:50:00,ETHUSDT,0.00047779083,-3.87894891891546e-05,-1,-0.00047779083251953125,-0.0009777908325195313,1.004134400696574
2025-10-01 06:00:00,ETHUSDT,-0.00016152859,5.953604898887524e-05,1,-0.0001615285873413086,-0.0006615285873413086,1.0034701370849803
2025-10-01 06:10:00,ETHUSDT,0.0014845133,7.407072035003007e-05,1,0.001484513282775879,0.001484513282775879,1.004959801832352
